date;timeStamp;rawPd1;rawPd2;rosa1530pd;ntc_1530;ntc_1310;opCode;cur_1530;cur_1310;metadata;app_session_counter;device_config;intpl_ntc_1530;intpl_ntc_1310;intpl_rawPd1;intpl_rawPd2
2025-03-26 06:36:47.968160629+01:00;1742967407.9681606;-0.3519148054021365;-0.1168912788499926;-0.0409835625867322;;;;;;;;;49.19363;26.99904;-0.352;-0.117
2025-03-26 06:36:47.988334894+01:00;1742967407.988335;-0.3526920500626623;-0.1175481221137192;-0.0409376670047839;;;;;;;;;49.20771;27.01024;-0.353;-0.118
2025-03-26 06:36:48.008522511+01:00;1742967408.0085225;-0.3524685326181093;-0.1167392869876965;-0.0411480714259232;;;;;;;;;49.22179;27.02144;-0.352;-0.117
2025-03-26 06:36:48.029237270+01:00;1742967408.0292373;-0.3518349351686162;-0.1361030502442181;-0.0409692574702808;;;;;;;;;49.23623;27.03293;-0.352;-0.136
2025-03-26 06:36:48.049871206+01:00;1742967408.0498712;-0.3523552837795357;-0.1166772981497404;-0.0409054804927683;;;;;;;;;49.25063;27.04438;-0.352;-0.117
2025-03-26 06:36:48.070561171+01:00;1742967408.0705612;-0.3526050272709163;-0.1179218432810119;-0.0410932351461929;;;;;;;;;49.26506;27.05586;-0.353;-0.118
2025-03-26 06:36:48.105824471+01:00;1742967408.1058245;-0.352376145407694;-0.1161718507017911;-0.0411254216582085;;;;;;;;;49.28965;27.07543;-0.352;-0.116
2025-03-26 06:36:48.137336731+01:00;1742967408.1373367;-0.3511596144628065;-0.1149928706875885;-0.0414854337555687;;;;;;;;;49.31163;27.09291;-0.351;-0.115
2025-03-26 06:36:48.139296293+01:00;1742967408.1392963;;;;49.313;27.094;;0.0173;0.0447;;;;49.313;27.094;-0.351;-0.115
2025-03-26 06:36:48.157983065+01:00;1742967408.157983;-0.3502875984057901;-0.1178079983959196;-0.0411731053797132;;;;;;;;;49.34421;27.10107;-0.35;-0.118
2025-03-26 06:36:48.178298712+01:00;1742967408.1782987;-0.3510219277169618;-0.1156175274392995;-0.0420367767854662;;;;;;;;;49.37813;27.10876;-0.351;-0.116
2025-03-26 06:36:48.198920250+01:00;1742967408.1989202;-0.3498256623537138;-0.1167172332665006;-0.0420028021338942;;;;;;;;;49.41257;27.11656;-0.35;-0.117
2025-03-26 06:36:48.219620466+01:00;1742967408.2196205;-0.3477913555850214;-0.1353961390729116;-0.0417780925963035;;;;;;;;;49.44714;27.1244;-0.348;-0.135
2025-03-26 06:36:48.240135670+01:00;1742967408.2401357;-0.3470182832501272;-0.1214593793701385;-0.0418204118991389;;;;;;;;;49.4814;27.13216;-0.347;-0.121
2025-03-26 06:36:48.260751008+01:00;1742967408.260751;-0.3474069055803901;-0.1169300218737151;-0.0421255877167687;;;;;;;;;49.51582;27.13996;-0.347;-0.117
2025-03-26 06:36:48.281043291+01:00;1742967408.2810433;-0.3481597123336449;-0.1170843979220864;-0.0422149946945899;;;;;;;;;49.54971;27.14764;-0.348;-0.117
2025-03-26 06:36:48.301352501+01:00;1742967408.3013525;-0.3490990816472866;-0.1170396944331758;-0.0427854112130893;;;;;;;;;49.58362;27.15533;-0.349;-0.117
2025-03-26 06:36:48.321899891+01:00;1742967408.3219;-0.3495836674670776;-0.1356387300060665;-0.0430858186585687;;;;;;;;;49.61794;27.1631;-0.35;-0.136
2025-03-26 06:36:48.342194080+01:00;1742967408.342194;-0.3457290346299451;-0.1166051765209646;-0.0420755198091888;;;;;;;;;49.65183;27.17078;-0.346;-0.117
2025-03-26 06:36:48.362506390+01:00;1742967408.3625064;-0.3452748471826132;-0.1164794107054961;-0.0430947593563508;;;;;;;;;49.68575;27.17847;-0.345;-0.116
2025-03-26 06:36:48.382791996+01:00;1742967408.382792;-0.3446817808963991;-0.1163905997741937;-0.042444472604331;;;;;;;;;49.71962;27.18615;-0.345;-0.116
2025-03-26 06:36:48.410670042+01:00;1742967408.41067;-0.3438425473979172;-0.1358348293107544;-0.0423616221382167;;;;;;;;;49.76618;27.1967;-0.344;-0.136
2025-03-26 06:36:48.446024895+01:00;1742967408.446025;-0.3472215351130408;-0.1089155803818202;-0.0435066275008472;;;;;;;;;49.82522;27.21008;-0.347;-0.109
2025-03-26 06:36:48.460086584+01:00;1742967408.4600866;;;;49.8487;27.2154;;0.0317;0.0466;;;;49.8487;27.2154;-0.347;-0.12
2025-03-26 06:36:48.472546339+01:00;1742967408.4725463;-0.3467959578986118;-0.1304346478503522;-0.0435209326172986;;;;;;;;;49.85388;27.21806;-0.347;-0.13
2025-03-26 06:36:48.493916988+01:00;1742967408.493917;-0.3473067697652304;-0.1355558795399522;-0.0428247502833307;;;;;;;;;49.86276;27.22263;-0.347;-0.136
2025-03-26 06:36:48.514512300+01:00;1742967408.5145123;-0.3474057134873525;-0.116818561174698;-0.0424116900457966;;;;;;;;;49.87132;27.22702;-0.347;-0.117
2025-03-26 06:36:48.535251617+01:00;1742967408.5352516;-0.3479677853545886;-0.1169741293161069;-0.04303515470447;;;;;;;;;49.87994;27.23145;-0.348;-0.117
2025-03-26 06:36:48.555729628+01:00;1742967408.5557296;-0.3482550797766542;-0.1359373493119894;-0.0432419828464964;;;;;;;;;49.88845;27.23583;-0.348;-0.136
2025-03-26 06:36:48.576031923+01:00;1742967408.576032;-0.3440380506560863;-0.1166737218706276;-0.0431853584272096;;;;;;;;;49.89689;27.24016;-0.344;-0.117
2025-03-26 06:36:48.596679449+01:00;1742967408.5966794;-0.3445184641502457;-0.116296424424222;-0.043588285873924;;;;;;;;;49.90547;27.24457;-0.345;-0.116
2025-03-26 06:36:48.616984844+01:00;1742967408.6169848;-0.3489149032729748;-0.1155084509263576;-0.0426471284207258;;;;;;;;;49.91391;27.24891;-0.349;-0.116
2025-03-26 06:36:48.637269497+01:00;1742967408.6372695;-0.348957818622329;-0.1161956925625434;-0.0434333137790338;;;;;;;;;49.92234;27.25324;-0.349;-0.116
2025-03-26 06:36:48.657582998+01:00;1742967408.657583;-0.3491509376944229;-0.1164376874491795;-0.0429874709829653;;;;;;;;;49.93078;27.25758;-0.349;-0.116
2025-03-26 06:36:48.678566933+01:00;1742967408.678567;-0.3491890846716266;-0.1359385414050271;-0.042702560746975;;;;;;;;;49.9395;27.26206;-0.349;-0.136
2025-03-26 06:36:48.699093103+01:00;1742967408.699093;-0.3487337051312572;-0.1162767548891013;-0.0426149419087102;;;;;;;;;49.94803;27.26644;-0.349;-0.116
2025-03-26 06:36:48.729300737+01:00;1742967408.7293007;-0.3487623153641599;-0.1075297722255912;-0.0435656361062092;;;;;;;;;49.96059;27.2729;-0.349;-0.108
2025-03-26 06:36:48.762135506+01:00;1742967408.7621355;-0.3479546723311749;-0.1120489969311949;-0.0424593737673012;;;;;;;;;49.97423;27.27991;-0.348;-0.112
2025-03-26 06:36:48.780827761+01:00;1742967408.7808278;;;;49.982;27.2839;;0.0399;0.0488;;;;49.982;27.2839;-0.348;-0.118
2025-03-26 06:36:48.787215948+01:00;1742967408.787216;-0.3475094255816252;-0.1204931879631504;-0.0424116900457966;;;;;;;;;49.97998;27.28396;-0.348;-0.12
2025-03-26 06:36:48.807877541+01:00;1742967408.8078775;-0.3472757753462523;-0.1174920937409512;-0.0433874181970856;;;;;;;;;49.97343;27.28415;-0.347;-0.117
2025-03-26 06:36:48.828289032+01:00;1742967408.828289;-0.3467488702236259;-0.1168519397797512;-0.0426054051644093;;;;;;;;;49.96696;27.28433;-0.347;-0.117
2025-03-26 06:36:48.848963499+01:00;1742967408.8489635;-0.3469783481333671;-0.1219308521665158;-0.0432688049398428;;;;;;;;;49.9604;27.28452;-0.347;-0.122
2025-03-26 06:36:48.869697809+01:00;1742967408.8696978;-0.3467011865021213;-0.1417476107773317;-0.0421124746933549;;;;;;;;;49.95383;27.28471;-0.347;-0.142
2025-03-26 06:36:48.890299797+01:00;1742967408.8902998;-0.3468788083647261;-0.1367175742051093;-0.0421440651588517;;;;;;;;;49.9473;27.2849;-0.347;-0.137
2025-03-26 06:36:48.910716057+01:00;1742967408.910716;-0.3424227645901161;-0.1174849411827255;-0.0420308163202782;;;;;;;;;49.94083;27.28509;-0.342;-0.117
2025-03-26 06:36:48.931416988+01:00;1742967408.931417;-0.3447360211296106;-0.1177704474652347;-0.0427478602824044;;;;;;;;;49.93427;27.28527;-0.345;-0.118
2025-03-26 06:36:48.951802015+01:00;1742967408.951802;-0.3486150918740143;-0.1152980465052183;-0.0418806125975385;;;;;;;;;49.92781;27.28546;-0.349;-0.115
2025-03-26 06:36:48.972115993+01:00;1742967408.972116;-0.3492176949045294;-0.1161408562828131;-0.0427311709798778;;;;;;;;;49.92137;27.28565;-0.349;-0.116
2025-03-26 06:36:48.992724895+01:00;1742967408.992725;-0.3499520242157011;-0.1166832586149285;-0.0425106337679188;;;;;;;;;49.91484;27.28583;-0.35;-0.117
2025-03-26 06:36:49.013199091+01:00;1742967409.013199;-0.3500181853792888;-0.1356160802383518;-0.0424522212090755;;;;;;;;;49.90835;27.28602;-0.35;-0.136
2025-03-26 06:36:49.041370630+01:00;1742967409.0413706;-0.3455239946274751;-0.1165461679156026;-0.0417155077118286;;;;;;;;;49.89942;27.28628;-0.346;-0.117
2025-03-26 06:36:49.078884363+01:00;1742967409.0788844;-0.3495598256063253;-0.1102227103975666;-0.0418400814342595;;;;;;;;;49.88753;27.28662;-0.35;-0.11
2025-03-26 06:36:49.098546982+01:00;1742967409.098547;;;;49.8813;27.2868;;0.0479;0.0513;;;;49.8813;27.2868;-0.349;-0.109
2025-03-26 06:36:49.108295679+01:00;1742967409.1082957;-0.3485256848961931;-0.1081782708380545;-0.0422698309743202;;;;;;;;;49.87249;27.28484;-0.349;-0.108
2025-03-26 06:36:49.128593445+01:00;1742967409.1285934;-0.347525518837633;-0.1177060744412034;-0.0415843774776908;;;;;;;;;49.85416;27.28077;-0.348;-0.118
2025-03-26 06:36:49.148996115+01:00;1742967409.148996;-0.346872847899538;-0.1187348507326663;-0.0414449025922897;;;;;;;;;49.83573;27.27667;-0.347;-0.119
2025-03-26 06:36:49.169579506+01:00;1742967409.1695795;-0.3461903746355027;-0.1365566416450311;-0.0414025832894543;;;;;;;;;49.81713;27.27254;-0.346;-0.137
2025-03-26 06:36:49.189977884+01:00;1742967409.189978;-0.3459364588184904;-0.1174801728105751;-0.041273241194873;;;;;;;;;49.79871;27.26845;-0.346;-0.117
2025-03-26 06:36:49.210366964+01:00;1742967409.210367;-0.3432286194835448;-0.1173460623438432;-0.0418454458529288;;;;;;;;;49.78029;27.26436;-0.343;-0.117
2025-03-26 06:36:49.231153488+01:00;1742967409.2311535;-0.3425896576153824;-0.1172417542030518;-0.0413441707306111;;;;;;;;;49.76151;27.26019;-0.343;-0.117
2025-03-26 06:36:49.251542329+01:00;1742967409.2515423;-0.3492880283937488;-0.1154136795298671;-0.0410813142158167;;;;;;;;;49.7431;27.25609;-0.349;-0.115
2025-03-26 06:36:49.271823168+01:00;1742967409.2718232;-0.3507733763186188;-0.1160967488404213;-0.0417840530614916;;;;;;;;;49.72478;27.25202;-0.351;-0.116
2025-03-26 06:36:49.292433262+01:00;1742967409.2924333;-0.3518325509825409;-0.1168412109424127;-0.0417411377121374;;;;;;;;;49.70616;27.24789;-0.352;-0.117
2025-03-26 06:36:49.312719107+01:00;1742967409.312719;-0.3515941323750177;-0.1171612879230127;-0.0410664130528465;;;;;;;;;49.68783;27.24381;-0.352;-0.117
2025-03-26 06:36:49.333017111+01:00;1742967409.333017;-0.350875300273335;-0.1172995707153762;-0.0415861656172472;;;;;;;;;49.6695;27.23974;-0.351;-0.117
2025-03-26 06:36:49.362363577+01:00;1742967409.3623636;-0.3499532163087387;-0.1372838183979771;-0.0412941028230312;;;;;;;;;49.64299;27.23385;-0.35;-0.137
2025-03-26 06:36:49.397955418+01:00;1742967409.3979554;-0.3497195660733659;-0.1126301422870328;-0.0415134479419527;;;;;;;;;49.61084;27.22671;-0.35;-0.113
2025-03-26 06:36:49.418918371+01:00;1742967409.4189184;;;;49.5919;27.2225;;0.0563;0.054;;;;49.5919;27.2225;-0.351;-0.114
2025-03-26 06:36:49.424332857+01:00;1742967409.4243329;-0.3517628135398404;-0.1137787239287762;-0.0411295939838402;;;;;;;;;49.58448;27.22056;-0.352;-0.114
2025-03-26 06:36:49.444981575+01:00;1742967409.4449816;-0.3532189551852888;-0.1216620351865333;-0.0415039111976517;;;;;;;;;49.55619;27.21315;-0.353;-0.122
2025-03-26 06:36:49.465631485+01:00;1742967409.4656315;-0.3529793444847279;-0.1169550558275051;-0.041391258405597;;;;;;;;;49.5279;27.20574;-0.353;-0.117
2025-03-26 06:36:49.486529827+01:00;1742967409.4865298;-0.3528285447154694;-0.1388228105095399;-0.0426906398165988;;;;;;;;;49.49927;27.19825;-0.353;-0.139
2025-03-26 06:36:49.507204294+01:00;1742967409.5072043;-0.3516382398174095;-0.1180160186309836;-0.0451898628699616;;;;;;;;;49.47095;27.19083;-0.352;-0.118
2025-03-26 06:36:49.527881145+01:00;1742967409.5278811;-0.3503156125921741;-0.1173675200185203;-0.0481247959285731;;;;;;;;;49.44262;27.18341;-0.35;-0.117
2025-03-26 06:36:49.548939228+01:00;1742967409.5489392;-0.3501713693346225;-0.1340657632429317;-0.0432807258702189;;;;;;;;;49.41377;27.17586;-0.35;-0.134
2025-03-26 06:36:49.569226027+01:00;1742967409.569226;-0.3502411067773231;-0.1167351146620648;-0.0498008787394617;;;;;;;;;49.38598;27.16858;-0.35;-0.117
2025-03-26 06:36:49.589534283+01:00;1742967409.5895343;-0.3414136578337738;-0.1169741293161069;-0.0491356908244718;;;;;;;;;49.35816;27.1613;-0.341;-0.117
2025-03-26 06:36:49.609818459+01:00;1742967409.6098185;-0.3369129105702532;-0.1169353862923844;-0.0475287494097649;;;;;;;;;49.33037;27.15402;-0.337;-0.117
2025-03-26 06:36:49.630103588+01:00;1742967409.6301036;-0.3416401555109209;-0.1170051237350849;-0.0463688428841642;;;;;;;;;49.30258;27.14675;-0.342;-0.117
2025-03-26 06:36:49.650400400+01:00;1742967409.6504004;-0.3457427436998777;-0.1169353862923844;-0.0453162247319489;;;;;;;;;49.27477;27.13947;-0.346;-0.117
2025-03-26 06:36:49.670680285+01:00;1742967409.6706803;-0.3476840672116359;-0.1169639965252872;-0.0440508179725191;;;;;;;;;49.24699;27.13219;-0.348;-0.117
2025-03-26 06:36:49.703285933+01:00;1742967409.703286;-0.3495645939784758;-0.1123559608883811;-0.0424617579533765;;;;;;;;;49.20232;27.1205;-0.35;-0.112
2025-03-26 06:36:49.738120079+01:00;1742967409.73812;;;;49.1546;27.108;;0.0676;0.0566;;;;49.1546;27.108;-0.35;-0.131
2025-03-26 06:36:49.741896391+01:00;1742967409.7418964;-0.3497958600277734;-0.132731811133839;-0.041608815384962;;;;;;;;;49.15727;27.10625;-0.35;-0.133
2025-03-26 06:36:49.762533665+01:00;1742967409.7625337;-0.3553408807922459;-0.1173198362970157;-0.0416588832925418;;;;;;;;;49.17184;27.0967;-0.355;-0.117
2025-03-26 06:36:49.783207893+01:00;1742967409.783208;-0.356086534987275;-0.1166850467544849;-0.0410455514246882;;;;;;;;;49.18644;27.08713;-0.356;-0.117
2025-03-26 06:36:49.804091215+01:00;1742967409.8040912;-0.3554416126539245;-0.1171273132714406;-0.0411313821233966;;;;;;;;;49.20119;27.07746;-0.355;-0.117
2025-03-26 06:36:49.824498892+01:00;1742967409.824499;-0.3543085282216702;-0.1169932028047088;-0.0408542204921508;;;;;;;;;49.2156;27.06801;-0.354;-0.117
2025-03-26 06:36:49.845278502+01:00;1742967409.8452785;-0.354035538916056;-0.1211136723892298;-0.0409734297959124;;;;;;;;;49.23028;27.05839;-0.354;-0.121
2025-03-26 06:36:49.865797281+01:00;1742967409.8657973;-0.352304619825437;-0.1364433928064576;-0.0408983279345426;;;;;;;;;49.24477;27.04889;-0.352;-0.136
2025-03-26 06:36:49.886286020+01:00;1742967409.886286;-0.3535873119339123;-0.1359725160565991;-0.0408494521200003;;;;;;;;;49.25924;27.03941;-0.354;-0.136
2025-03-26 06:36:49.906883240+01:00;1742967409.9068832;-0.3487921176901004;-0.1175236842064481;-0.0407964039798264;;;;;;;;;49.27378;27.02987;-0.349;-0.118
2025-03-26 06:36:49.927262068+01:00;1742967409.927262;-0.3523618402912426;-0.1195663356264037;-0.040766601653886;;;;;;;;;49.28818;27.02044;-0.352;-0.12
2025-03-26 06:36:49.947560787+01:00;1742967409.9475608;-0.3519106330765048;-0.1162511248887926;-0.0407409716535772;;;;;;;;;49.30251;27.01104;-0.352;-0.116
2025-03-26 06:36:49.967869282+01:00;1742967409.9678693;-0.3516275109800709;-0.11623741581886;-0.040810113049759;;;;;;;;;49.31685;27.00164;-0.352;-0.116
2025-03-26 06:36:49.988152981+01:00;1742967409.988153;-0.3515446605139566;-0.1162982125637784;-0.0407397795605396;;;;;;;;;49.33118;26.99225;-0.352;-0.116
2025-03-26 06:36:50.012422562+01:00;1742967410.0124226;-0.3467631753400773;-0.1105797422623327;-0.0408643532829705;;;;;;;;;49.34832;26.98102;-0.347;-0.111
2025-03-26 06:36:50.045645714+01:00;1742967410.0456457;-0.3516185702822888;-0.1063144333737413;-0.0408709097946774;;;;;;;;;49.37178;26.96564;-0.352;-0.106
2025-03-26 06:36:50.059547186+01:00;1742967410.0595472;;;;49.3816;26.9592;;0.0909;0.0591;;;;49.3816;26.9592;-0.352;-0.122
2025-03-26 06:36:50.071811914+01:00;1742967410.071812;-0.3515637340025584;-0.1367718144383209;-0.0408887911902417;;;;;;;;;49.37487;26.95246;-0.352;-0.137
2025-03-26 06:36:50.092506170+01:00;1742967410.0925062;-0.3515935363284989;-0.1177865407212425;-0.0410163451452666;;;;;;;;;49.36351;26.94109;-0.352;-0.118
2025-03-26 06:36:50.113185883+01:00;1742967410.113186;-0.3520936193577789;-0.1222551014727475;-0.040943627469972;;;;;;;;;49.35216;26.92973;-0.352;-0.122
2025-03-26 06:36:50.133999109+01:00;1742967410.133999;-0.350654763061376;-0.1416611840321045;-0.041158204216743;;;;;;;;;49.34074;26.9183;-0.351;-0.142
2025-03-26 06:36:50.154546499+01:00;1742967410.1545465;-0.3530264321597137;-0.1160562176771423;-0.0412499953806394;;;;;;;;;49.32946;26.90701;-0.353;-0.116
2025-03-26 06:36:50.175162792+01:00;1742967410.1751628;-0.3490585504840076;-0.1190441988759277;-0.04120469584521;;;;;;;;;49.31815;26.89568;-0.349;-0.119
2025-03-26 06:36:50.215025187+01:00;1742967410.2150252;-0.3537476484474717;-0.1084143052595025;-0.0414603998017787;;;;;;;;;49.29627;26.87378;-0.354;-0.108
2025-03-26 06:36:50.251772404+01:00;1742967410.2517724;;;;49.2761;;;;;;;;49.2761;26.8536;-0.354;-0.109
2025-03-26 06:36:50.253511906+01:00;1742967410.253512;-0.3539365951939339;-0.108844650846082;-0.0415170242210655;;;;;;;;;49.2747;26.85264;-0.354;-0.109
2025-03-26 06:36:50.273612499+01:00;1742967410.2736125;-0.3544402545023268;-0.1168155809421039;-0.0418549825972297;;;;;;;;;49.25851;26.8416;-0.354;-0.117
2025-03-26 06:36:50.293777943+01:00;1742967410.293778;-0.3546154921788564;-0.1164198060536153;-0.0416898777115199;;;;;;;;;49.24226;26.83052;-0.355;-0.116
2025-03-26 06:36:50.321521759+01:00;1742967410.3215218;-0.3479969916340102;-0.1166367669864615;-0.0412255574733683;;;;;;;;;49.21992;26.81528;-0.348;-0.117
2025-03-26 06:36:50.359111071+01:00;1742967410.359111;-0.3551161712546553;-0.1081764826984981;-0.0405663300235664;;;;;;;;;49.18964;26.79463;-0.355;-0.108
2025-03-26 06:36:50.377906799+01:00;1742967410.3779068;;;;49.1745;26.7843;;0.0308;0.0616;;;;49.1745;26.7843;-0.354;-0.108
2025-03-26 06:36:50.379521132+01:00;1742967410.3795211;;;;49.1745;;;;;;;;49.1745;26.78327;-0.353;-0.108
2025-03-26 06:36:50.389408350+01:00;1742967410.3894083;-0.3526056233174351;-0.1084768901439774;-0.0407999802589393;;;;;;;;;49.1818;26.77698;-0.353;-0.108
2025-03-26 06:36:50.409671307+01:00;1742967410.4096713;-0.3515273751649111;-0.1172840735058872;-0.0407952118867888;;;;;;;;;49.19676;26.76408;-0.352;-0.117
2025-03-26 06:36:50.429856300+01:00;1742967410.4298563;-0.3510177553913302;-0.1172214886214123;-0.0408619690968953;;;;;;;;;49.21166;26.75124;-0.351;-0.117
2025-03-26 06:36:50.450143576+01:00;1742967410.4501436;-0.3507191360854073;-0.1174634835080484;-0.041422252824575;;;;;;;;;49.22663;26.73833;-0.351;-0.117
2025-03-26 06:36:50.470338345+01:00;1742967410.4703383;-0.3505731046882993;-0.117461695368492;-0.0411796618914201;;;;;;;;;49.24154;26.72547;-0.351;-0.117
2025-03-26 06:36:50.491286516+01:00;1742967410.4912865;;;;49.257;;;;;;;;49.257;26.71214;-0.35;-0.112
2025-03-26 06:36:50.496349812+01:00;1742967410.4963498;-0.3503537595693778;-0.110358012957336;-0.0414663602669668;;;;;;;;;49.30341;26.70892;-0.35;-0.11
2025-03-26 06:36:50.516576290+01:00;1742967410.5165763;-0.3491062342055123;-0.1173275849017602;-0.0423407605100584;;;;;;;;;49.48882;26.69605;-0.349;-0.117
2025-03-26 06:36:50.536781788+01:00;1742967410.5367818;-0.3498852670055946;-0.1172602316451348;-0.0419461777146074;;;;;;;;;49.67404;26.68319;-0.35;-0.117
2025-03-26 06:36:50.556976080+01:00;1742967410.556976;-0.3491646467643555;-0.1172971865293009;-0.041916375388667;;;;;;;;;49.85915;26.67034;-0.349;-0.117
2025-03-26 06:36:50.577162504+01:00;1742967410.5771625;-0.3475779709312881;-0.1174706360662741;-0.0424993088840614;;;;;;;;;50.04419;26.65749;-0.348;-0.117
2025-03-26 06:36:50.603019238+01:00;1742967410.6030192;-0.3466171439429693;-0.1176071307190812;-0.0419384291098629;;;;;;;;;50.28121;26.64103;-0.347;-0.118
2025-03-26 06:36:50.604709387+01:00;1742967410.6047094;;;;50.2967;;;;;;;;50.2967;26.63996;-0.347;-0.118
2025-03-26 06:36:50.624685287+01:00;1742967410.6246853;-0.3464448864990337;-0.116470470007714;-0.0424408963252182;;;;;;;;;50.2967;26.62724;-0.346;-0.116
2025-03-26 06:36:50.651966095+01:00;1742967410.651966;-0.3472453769737931;-0.1097434889964448;-0.0417572309681452;;;;;;;;;50.2967;26.60988;-0.347;-0.11
2025-03-26 06:36:50.685113668+01:00;1742967410.6851137;-0.3468937095276963;-0.1074904331553498;-0.0417614032937769;;;;;;;;;50.2967;26.58879;-0.347;-0.107
2025-03-26 06:36:50.699233770+01:00;1742967410.6992338;;;;50.2967;26.5798;;0.0925;0.064;;;;50.2967;26.5798;-0.347;-0.109
2025-03-26 06:36:50.717371941+01:00;1742967410.717372;-0.3461713011469008;-0.1103258264453204;-0.0421261837632875;;;;;;;;;50.37058;26.56719;-0.346;-0.11
2025-03-26 06:36:50.719170094+01:00;1742967410.71917;;;;50.3779;;;;;;;;50.3779;26.56594;-0.346;-0.111
2025-03-26 06:36:50.737647772+01:00;1742967410.7376478;-0.3469860967381116;-0.1194036149267691;-0.0414276172432443;;;;;;;;;50.35645;26.55309;-0.347;-0.119
2025-03-26 06:36:50.758241892+01:00;1742967410.758242;-0.3485000548958843;-0.1193463944609635;-0.0414830495694934;;;;;;;;;50.33254;26.53878;-0.349;-0.119
2025-03-26 06:36:50.778640985+01:00;1742967410.778641;-0.3495449244433551;-0.1191264532955233;-0.041043167238613;;;;;;;;;50.30886;26.5246;-0.35;-0.119
2025-03-26 06:36:50.799077988+01:00;1742967410.799078;-0.3495812832810024;-0.1212734128562704;-0.0411868144496458;;;;;;;;;50.28514;26.51039;-0.35;-0.121
2025-03-26 06:36:50.819499254+01:00;1742967410.8194993;-0.348140638845043;-0.1195788526032987;-0.0414568235226659;;;;;;;;;50.26143;26.49619;-0.348;-0.12
2025-03-26 06:36:50.842701912+01:00;1742967410.842702;;;;50.2345;;;;;;;;50.2345;26.48006;-0.348;-0.13
2025-03-26 06:36:50.845429182+01:00;1742967410.8454292;-0.3475863155825514;-0.1314574636766271;-0.0412941028230312;;;;;;;;;50.22845;26.47817;-0.348;-0.131
2025-03-26 06:36:50.866368055+01:00;1742967410.866368;-0.3501391828226069;-0.1369464560683317;-0.0409066725858059;;;;;;;;;50.18199;26.46361;-0.35;-0.137
2025-03-26 06:36:50.886755705+01:00;1742967410.8867557;-0.3509664953907127;-0.1183527849141102;-0.0405359316511072;;;;;;;;;50.13676;26.44944;-0.351;-0.118
2025-03-26 06:36:50.907040119+01:00;1742967410.90704;-0.350595754456014;-0.1182073495635211;-0.0409883309588826;;;;;;;;;50.09175;26.43534;-0.351;-0.118
2025-03-26 06:36:50.928101778+01:00;1742967410.9281018;-0.3501773297998106;-0.1361346407097149;-0.0407254744440882;;;;;;;;;50.04502;26.42069;-0.35;-0.136
2025-03-26 06:36:50.954514742+01:00;1742967410.9545147;-0.3508228481796799;-0.121799721932378;-0.0407135535137121;;;;;;;;;49.98642;26.40233;-0.351;-0.122
2025-03-26 06:36:50.956056356+01:00;1742967410.9560564;;;;49.983;;;;;;;;49.983;26.40126;-0.351;-0.122
2025-03-26 06:36:50.983122349+01:00;1742967410.9831223;-0.3521955433124951;-0.1296484624920442;-0.0406462002570867;;;;;;;;;49.983;26.38244;-0.352;-0.13
2025-03-26 06:36:51.014620066+01:00;1742967411.01462;-0.3508574188777708;-0.108431590608548;-0.0406628895596134;;;;;;;;;49.983;26.36055;-0.351;-0.108
2025-03-26 06:36:51.017277002+01:00;1742967411.017277;;;;49.983;26.3587;;0.1068;0.0665;;;;49.983;26.3587;-0.351;-0.112
2025-03-26 06:36:51.035766363+01:00;1742967411.0357664;-0.3500938832871775;-0.1383030579451391;-0.0404894400226402;;;;;;;;;49.89259;26.34092;-0.35;-0.138
2025-03-26 06:36:51.056101799+01:00;1742967411.0561018;-0.3499132811919786;-0.118744983523486;-0.0406646776991698;;;;;;;;;49.79315;26.32136;-0.35;-0.119
2025-03-26 06:36:51.068505526+01:00;1742967411.0685055;;;;49.7325;;;;;;;;49.7325;26.30943;-0.35;-0.116
2025-03-26 06:36:51.080686331+01:00;1742967411.0806863;-0.3509760321350136;-0.1131850615960433;-0.0406312990941165;;;;;;;;;49.71186;26.29771;-0.351;-0.113
2025-03-26 06:36:51.100989103+01:00;1742967411.100989;-0.3473163065095313;-0.1158744234889058;-0.0404244709520901;;;;;;;;;49.67746;26.27818;-0.347;-0.116
2025-03-26 06:36:51.121575594+01:00;1742967411.1215756;-0.3481775937292091;-0.1161950965160246;-0.0405627537444536;;;;;;;;;49.64258;26.25838;-0.348;-0.116
2025-03-26 06:36:51.141887903+01:00;1742967411.141888;-0.3524947586649368;-0.1152044672017654;-0.0405132818833925;;;;;;;;;49.60816;26.23885;-0.352;-0.115
2025-03-26 06:36:51.162199020+01:00;1742967411.162199;-0.3522116365685029;-0.1164317269839915;-0.0406986523507419;;;;;;;;;49.57374;26.21931;-0.352;-0.116
2025-03-26 06:36:51.183885098+01:00;1742967411.183885;;;;49.537;;;;;;;;49.537;26.19845;-0.352;-0.11
2025-03-26 06:36:51.189225435+01:00;1742967411.1892254;-0.3517002286553655;-0.1081901917684306;-0.0407993842124204;;;;;;;;;49.53068;26.19332;-0.352;-0.108
2025-03-26 06:36:51.209709883+01:00;1742967411.20971;-0.3512961091156136;-0.1160967488404213;-0.0408875990972041;;;;;;;;;49.50645;26.17361;-0.351;-0.116
2025-03-26 06:36:51.229923487+01:00;1742967411.2299235;-0.3513282956276292;-0.1155996460437352;-0.0408524323525944;;;;;;;;;49.48254;26.15417;-0.351;-0.116
